Event.Id,Investigation.Type,Accident.Number,Event.Date,Location,Country,Latitude,Longitude,Airport.Code,Airport.Name,Injury.Severity,Aircraft.damage,Aircraft.Category,Registration.Number,Make,Model,Amateur.Built,Number.of.Engines,Engine.Type,FAR.Description,Schedule,Purpose.of.flight,Air.carrier,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Broad.phase.of.flight,Report.Status,Publication.Date,Make_Model
20001206X01113,Accident,FTW94LA136,1994-04-21,"LAREDO, TX",United States,,,,,Non-Fatal,Substantial,,N44AC,Piper,PA-31-350,No,2.0,Reciprocating,,NSCH,Unknown,Aeropac,0.0,0.0,0.0,1.0,VMC,Approach,Probable Cause,07-12-1994,Piper PA-31-350
20001206X01093,Incident,FTW94IA139,1994-04-27,"CHEYENNE, WY",United States,,,,,Incident,Minor,,N141UE,Beech,1900C,No,2.0,Turbo Prop,,SCHD,Unknown,(dba: United Express),0.0,0.0,0.0,21.0,IMC,Cruise,Probable Cause,07-12-1994,Beech 1900C
20001206X01192,Accident,ANC94LA055,1994-05-07,"ALLAKAKET, AK",United States,,,AET,ALLAKAKET,Non-Fatal,Substantial,,N8908N,Piper,PA-32-300,No,1.0,Reciprocating,,NSCH,Unknown,Veazie Air,0.0,0.0,0.0,6.0,VMC,Landing,Probable Cause,25-01-1995,Piper PA-32-300
20001206X01276,Incident,FTW94IA154,1994-05-12,"TEXARKANA, AR",United States,,,TXK,TEXARKANA REGIONAL,Incident,Minor,,N254AE,Saab-scania Ab (saab),SF-34OB,No,2.0,Turbo Prop,,SCHD,Unknown,Wings West Airlines (dba: American Eagle),0.0,0.0,0.0,28.0,VMC,Takeoff,Probable Cause,25-01-1995,Saab-scania Ab (saab) SF-34OB
20001206X01418,Accident,ANC94LA067,1994-06-08,"KASSAN BAY, AK",United States,,,,,Non-Fatal,Substantial,,N4471R,Cessna,185,No,1.0,Reciprocating,,NSCH,Unknown,Taquan Air,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,25-01-1995,Cessna 185
20001206X01522,Incident,FTW94IA198,1994-06-17,"CADDO, OK",United States,,,,,Incident,Minor,,N632AS,Aerospatiale,ATR-72-212,No,2.0,Turbo Prop,,SCHD,Unknown,(dba: Asa),0.0,0.0,0.0,37.0,VMC,Cruise,Probable Cause,14-02-1995,Aerospatiale ATR-72-212
20001206X01601,Accident,MIA94LA166,1994-06-24,"ORLANDO, FL",United States,,,MCO,ORLANDO INTERNATIONAL,Non-Fatal,Substantial,,N495UE,British Aerospace,BAE 3201,No,2.0,Turbo Prop,,SCHD,Unknown,Atlantic Coast Airlines (dba: United Express),0.0,0.0,0.0,16.0,VMC,Taxi,Probable Cause,12-01-1995,British Aerospace BAE 3201
20001206X01773,Accident,LAX94LA276,1994-07-05,"ELKO, NV",United States,,,EKO,ELKO MUNICIPAL,Non-Fatal,Substantial,,N310BD,Cessna,310J,No,2.0,Reciprocating,,NSCH,Unknown,"Copper State Air Service, Inc.",0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,05-04-1995,Cessna 310J
20001206X01640,Accident,ANC94LA079,1994-07-09,"NONDALTON, AK",United States,,,,,Non-Fatal,Substantial,,N2297R,De Havilland,DHC-2,No,1.0,Reciprocating,,NSCH,Unknown,"Mcbride, Michael S. (dba: Air Adventures , Inc.)",0.0,0.0,0.0,6.0,VMC,Takeoff,Probable Cause,25-01-1995,De Havilland DHC-2
20001206X01646,Accident,ANC94LA088,1994-07-18,"ANCHORAGE, AK",United States,,,,,Non-Fatal,Substantial,,N4685F,Cessna,206,No,1.0,Reciprocating,,NSCH,Unknown,(dba: Mountain Air Of Alaska),0.0,0.0,0.0,3.0,VMC,Cruise,Probable Cause,26-01-1995,Cessna 206
20001206X01635,Accident,ANC94FA089,1994-07-19,"JUNEAU, AK",United States,,,,,Non-Fatal,Substantial,,N39GT,Aerospatiale,AS-350,No,1.0,Turbo Shaft,,NSCH,Unknown,"Temsco Helicopters, Inc.",0.0,0.0,0.0,7.0,VMC,Standing,Probable Cause,09-05-1995,Aerospatiale AS-350
20001206X01794,Accident,LAX94LA302,1994-07-29,"POLACCA, AZ",United States,,,4PH,PALOCCA,Non-Fatal,Substantial,,N985RA,Cessna,421C,No,2.0,Reciprocating,,NSCH,Unknown,Randsburg Corp. (dba: Life Flight),0.0,0.0,0.0,5.0,VMC,Landing,Probable Cause,14-11-1994,Cessna 421C
20001206X01909,Accident,ANC94LA107,1994-08-12,"TOK, AK",United States,,,,,Non-Fatal,Substantial,,N4059H,Helio,H-700,No,1.0,Reciprocating,,NSCH,Unknown,"40 Mile Air, Ltd",0.0,0.0,0.0,4.0,VMC,Landing,Probable Cause,09-05-1995,Helio H-700
20001206X02144,Accident,SEA94LA214,1994-08-17,"HITE, UT",United States,,,,HITE,Non-Fatal,Substantial,,N2732K,Cessna,180K,No,1.0,Reciprocating,,NSCH,Unknown,Mountain Flying Service,0.0,0.0,0.0,5.0,VMC,Takeoff,Probable Cause,26-01-1995,Cessna 180K
20001206X01913,Accident,ANC94LA113,1994-08-18,"SKWENTA, AK",United States,,,,,Non-Fatal,Substantial,,N1785R,De Havilland,DHC-2,No,1.0,Reciprocating,,NSCH,Unknown,Willow Air Service (dba: Northern Alps Inc.),0.0,0.0,0.0,2.0,VMC,Taxi,Probable Cause,09-05-1995,De Havilland DHC-2
20001206X02148,Accident,SEA94LA218,1994-08-20,"HELENA, MT",United States,,,HLN,HELENA REGIONAL,Non-Fatal,Substantial,,N14MV,Beech,99,No,2.0,Turbo Prop,,NSCH,Unknown,Alpine Aviation,0.0,0.0,0.0,2.0,VMC,Taxi,Probable Cause,16-05-1995,Beech 99
20001206X02160,Accident,ANC94LA129,1994-09-02,"TOK, AK",United States,,,,NATAHONA CREEK,Non-Fatal,Substantial,,N8597D,Piper,PA-18,No,1.0,Reciprocating,,NSCH,Unknown,"40 Mile Air, Ltd.",0.0,0.0,0.0,2.0,VMC,Takeoff,Probable Cause,10-05-1995,Piper PA-18
20001206X02285,Accident,LAX94LA357,1994-09-08,"BURBANK, CA",United States,,,BUR,BURBANK,Non-Fatal,Substantial,,N403SW,Canadair,CL600,No,2.0,Turbo Fan,,SCHD,Unknown,Skywest Airlines (dba: Skywest Airlines Incorporated),0.0,0.0,0.0,36.0,VMC,Taxi,Probable Cause,27-03-1995,Canadair CL600
20001206X02167,Accident,ANC94LA137,1994-09-14,"PORT ALSWORTH, AK",United States,,,,,Non-Fatal,Substantial,,N3930Z,Piper,PA-18-150,No,1.0,Reciprocating,,NSCH,Unknown,4w Air,0.0,0.0,0.0,2.0,VMC,Takeoff,Probable Cause,10-05-1995,Piper PA-18-150
20001206X02171,Accident,ANC94LA142,1994-09-17,"WHITTIER, AK",United States,,,,CULROSS PASSAGE,Non-Fatal,Substantial,,N1433Z,De Havilland,DHC2,No,1.0,Reciprocating,,NSCH,Unknown,Rust's Flying Service,0.0,0.0,0.0,6.0,VMC,Landing,Probable Cause,09-05-1995,De Havilland DHC2
20001206X02242,Incident,FTW94IA321,1994-09-28,"ANCHORAGE, AK",United States,,,ANC,ANCHORAGE INTERNATIONAL,Incident,Minor,,N603FE,Mcdonnell Douglas,MD-11-F,No,3.0,Turbo Fan,,SCHD,Unknown,Federal Express,0.0,0.0,0.0,2.0,VMC,Approach,Probable Cause,04-05-1995,Mcdonnell Douglas MD-11-F
20001206X02658,Incident,SEA95IA021,1994-11-17,"MISSOULA, MT",United States,,,,,Incident,Minor,,N380PH,Fairchild,SA227,No,2.0,Turbo Prop,,SCHD,Unknown,Horizon Airlines,0.0,0.0,0.0,4.0,UNK,Cruise,Probable Cause,31-07-1995,Fairchild SA227
20001206X02715,Incident,FTW95IA064,1994-12-12,"DFW AIRPORT, TX",United States,,,DFW,DALLAS/FORT WORTH AIRPORT,Incident,Minor,,N633AS,Aerospatiale,ATR-72-212,No,2.0,Turbo Prop,,SCHD,Unknown,Atlantic Southeast Airlines (dba: Asa),0.0,0.0,0.0,38.0,VMC,Taxi,Probable Cause,04-05-1995,Aerospatiale ATR-72-212
20001206X02771,Accident,MIA95LA040A,1994-12-15,"MEMPHIS, TN",United States,,,MEM,MEMPHIS INTERNATIONAL,Non-Fatal,Substantial,,N927FE,Cessna,208B,No,1.0,Turbo Prop,,NSCH,Unknown,Baron Aviation Services,0.0,0.0,0.0,3.0,VMC,Taxi,Probable Cause,09-05-1995,Cessna 208B
20001206X02733,Accident,FTW95LA088,1994-12-15,"FARMINGTON, NM",United States,,,FMN,FOUR CORNERS REGIONAL,Non-Fatal,Substantial,,N39ZV,Beech,1900D,No,2.0,Turbo Prop,,SCHD,Unknown,(dba: United Express),0.0,0.0,0.0,15.0,VMC,Takeoff,Probable Cause,18-05-1995,Beech 1900D
20001206X02688,Incident,BFO95IA023,1994-12-25,"NEW YORK, NY",United States,,,JFK,JOHN F. KENNEDY INTL,Incident,Minor,,N427FB,Douglas,DC-8-54F,No,4.0,Turbo Jet,,SCHD,Unknown,"Fine Airlines, Inc.",0.0,0.0,0.0,5.0,VMC,Takeoff,Probable Cause,31-08-1995,Douglas DC-8-54F
20001206X02759,Accident,LAX95LA066,1994-12-30,"FORT HUACHUCA, AZ",United States,,,FHU,FORT HUACHUCA,Non-Fatal,Substantial,,N91090,Cessna,207,No,1.0,Reciprocating,,NSCH,Unknown,"Courier Services, Inc. (dba: Air Csi)",0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,16-10-1995,Cessna 207
20001207X02832,Incident,CHI95IA066,1995-01-12,"WILLISTON, ND",United States,,,ISN,SLOULIN FIELD INT'L APT,Incident,Minor,,N118UX,Beech,1900D,No,2.0,Turbo Prop,,SCHD,Unknown,(dba: United Express),0.0,0.0,0.0,6.0,VMC,Descent,Probable Cause,31-08-1995,Beech 1900D
20001207X02815,Incident,ATL95IA043,1995-01-19,"ATLANTA, GA",United States,,,ATL,HARTSFIELD ATLANTA INTL.,Incident,Minor,,N4515W,Boeing,737-247,No,2.0,Turbo Jet,,SCHD,Unknown,"Air South, Inc.",0.0,0.0,0.0,28.0,IMC,Landing,Probable Cause,13-10-1995,Boeing 737-247
20001207X02811,Accident,ANC95LA029,1995-01-20,"AKIAK, AK",United States,,,AKI,AKIAK,Non-Fatal,Substantial,,N4480X,Piper,PA-32-300,No,1.0,Reciprocating,,SCHD,Unknown,Village Aviation Inc. (dba: Camai Air),0.0,0.0,0.0,7.0,VMC,Takeoff,Probable Cause,24-09-1995,Piper PA-32-300
20001207X03042,Accident,SEA95LA050,1995-02-10,"WOLF POINT, MT",United States,,,,,Non-Fatal,Substantial,,N8828M,Beech,S-35,No,1.0,Reciprocating,,NSCH,Unknown,(dba: Richland Aviation),0.0,0.0,0.0,1.0,VMC,Cruise,Probable Cause,24-09-1995,Beech S-35
20001207X02938,Accident,CHI95LA086,1995-02-15,"MINNEAPOLIS, MN",United States,,,MSP,MINNEAPOLIS/ST. PAUL INT.,Non-Fatal,Substantial,,N62711,Piper,PA-23-250,No,2.0,Reciprocating,,NSCH,Unknown,Ab Flight Services,0.0,0.0,0.0,2.0,IMC,Cruise,Probable Cause,23-08-1995,Piper PA-23-250
20001207X03088,Accident,CHI95LA094,1995-03-05,"MINNEAPOLIS, MN",United States,,,MSP,MINNEAPOLIS/ST. PAUL INTL,Non-Fatal,Substantial,,N130UE,Beech,1900,No,2.0,Turbo Prop,,SCHD,Unknown,"Great Lakes Aviation, Inc. (dba: United Express)",0.0,0.0,0.0,18.0,VMC,Taxi,Probable Cause,24-09-1995,Beech 1900
